date,no1,no2,no3,no4,no5
2014-02-27 22:00:00,-2.265186,0.755951,-1.766560,1.074784,-0.999939
2014-02-27 23:00:00,-0.594416,0.396279,0.068522,-0.667994,-0.546955
2014-02-28 00:00:00,0.080238,-1.065391,1.581891,-0.543920,-0.760466
2014-02-28 01:00:00,-0.199076,-0.713144,-1.430282,0.423798,0.150168
2014-02-28 02:00:00,-2.906750,-2.342301,0.803790,-0.762152,-1.576965
2014-02-28 03:00:00,-0.501477,-0.649932,0.088732,-2.153647,-0.034348
2014-02-28 04:00:00,1.137935,0.252097,1.141860,1.428487,-0.997402
2014-02-28 05:00:00,0.358289,0.049311,-0.485041,3.039279,-0.100979
2014-02-28 06:00:00,-0.687702,-0.748364,0.174863,0.895586,0.370125
2014-02-28 07:00:00,1.357356,-1.290258,1.213747,-1.351887,-1.074847
2014-02-28 08:00:00,0.145816,0.293842,0.591366,-0.450289,1.587635
2014-02-28 09:00:00,-1.305334,-1.058386,0.223952,-1.371312,0.231045
2014-02-28 10:00:00,0.738765,0.082766,-0.307995,-1.432536,1.099645
2014-02-28 11:00:00,-1.272444,0.823515,1.285323,0.427930,-0.017513
2014-02-28 12:00:00,0.635333,0.633304,-0.441642,0.313749,-0.100819
2014-02-28 13:00:00,-2.273084,1.025614,-0.801688,-0.064124,0.441981
2014-02-28 14:00:00,0.193734,-0.350003,-0.567037,0.077825,-0.098393
2014-02-28 15:00:00,0.094423,-1.286730,0.029673,0.440850,-0.386000
2014-02-28 16:00:00,-0.060166,-0.228972,0.911580,1.163148,1.661007
2014-02-28 17:00:00,1.041513,-0.316250,-0.716040,1.433564,-0.030580
2014-02-28 18:00:00,0.159685,0.578490,-1.484151,-0.556536,-0.032774
2014-02-28 19:00:00,0.548963,0.956646,-0.363260,0.499419,-2.053250
2014-02-28 20:00:00,-0.724620,0.183760,0.676086,-1.177496,0.322848
2014-02-28 21:00:00,0.415547,0.438364,-0.626709,-0.048346,2.142441
2014-02-28 22:00:00,0.001471,-1.103185,0.999439,-0.751710,2.202847
2014-02-28 23:00:00,0.455175,0.163381,-1.176139,0.068879,0.412432
2014-03-01 00:00:00,-1.397147,1.794143,0.042933,-1.329507,-0.083933
2014-03-01 01:00:00,0.278228,0.202465,-0.559585,-1.957526,-0.640872
2014-03-01 02:00:00,1.700802,0.913244,-0.460283,1.204399,0.856898
2014-03-01 03:00:00,-0.557381,-0.943062,1.253959,0.175177,0.498719
2014-03-01 04:00:00,-1.363360,1.029178,0.412951,-2.282434,0.067291
2014-03-01 05:00:00,0.002640,0.634443,-0.895944,0.515148,-0.220195
2014-03-01 06:00:00,-1.201315,1.373651,-0.502349,-1.024852,0.527512
2014-03-01 07:00:00,0.742150,1.027936,-0.853769,0.154733,-0.271676
2014-03-01 08:00:00,0.551527,-0.380243,-0.079942,-0.703066,0.192195
2014-03-01 09:00:00,0.355313,0.926798,0.574539,-0.386684,-2.355242
2014-03-01 10:00:00,-2.225165,-1.185581,-0.104503,0.740098,0.881765
2014-03-01 11:00:00,-0.447650,0.915736,1.047474,-0.776734,0.095539
2014-03-01 12:00:00,1.010766,-0.083124,-0.811998,0.393453,0.912823
2014-03-01 13:00:00,0.070315,-0.330545,0.776681,-0.912248,0.765301
2014-03-01 14:00:00,1.490652,-0.215341,0.465874,-1.581121,-0.839604
2014-03-01 15:00:00,0.991886,0.217099,0.198479,-0.223703,-0.655748
2014-03-01 16:00:00,0.909092,-0.874557,-0.918907,-0.788912,-1.190516
2014-03-01 17:00:00,-0.413557,0.237587,0.174019,2.709739,-1.912847
2014-03-01 18:00:00,0.796641,0.738873,1.733602,-0.865675,0.877589
2014-03-01 19:00:00,0.472669,0.142908,0.934252,0.713266,0.272556
2014-03-01 20:00:00,0.683401,1.430739,-0.181194,-2.161468,1.195287
2014-03-01 21:00:00,-0.121892,0.187517,-0.808568,0.991629,2.904497
2014-03-01 22:00:00,1.211044,0.021254,0.419497,0.422177,-1.205465
2014-03-01 23:00:00,1.049481,-0.013802,2.105094,-1.603862,0.067797
2014-03-02 00:00:00,0.625024,0.408011,-1.669605,0.585070,-0.116412
2014-03-02 01:00:00,-0.042523,-0.188315,-0.816779,0.197003,-0.670825
2014-03-02 02:00:00,0.825559,-0.571664,-0.188817,-0.794420,-1.512085
2014-03-02 03:00:00,0.684417,0.117078,2.381389,0.052838,-0.434536
2014-03-02 04:00:00,-0.253131,0.686535,1.216370,-0.216559,-0.401506
2014-03-02 05:00:00,0.637566,-0.730606,1.215597,-0.726725,0.651383
2014-03-02 06:00:00,1.550730,1.669553,0.599332,-0.210082,-0.041836
2014-03-02 07:00:00,-0.223834,0.410653,-0.255002,-1.101923,-0.145273
2014-03-02 08:00:00,-0.980685,-0.261035,1.312917,-1.659760,0.622009
2014-03-02 09:00:00,0.440946,0.250532,-0.616098,-1.725405,2.218440
2014-03-02 10:00:00,0.213419,-0.114274,1.508575,0.104554,0.324927
2014-03-02 11:00:00,-0.331684,1.544311,-1.333204,-1.160188,-0.044367
2014-03-02 12:00:00,0.088577,1.466983,-0.337800,1.154628,0.175845
2014-03-02 13:00:00,0.293734,0.441618,1.281933,0.322062,-0.678356
2014-03-02 14:00:00,-0.034443,0.056919,-0.059850,0.045393,-0.687787
2014-03-02 15:00:00,1.495361,-0.722815,-0.698206,-0.181022,0.183446
2014-03-02 16:00:00,0.506800,-0.879389,0.291959,0.203645,-0.196116
2014-03-02 17:00:00,-0.187357,0.841135,-0.801949,-1.389093,0.333543
2014-03-02 18:00:00,0.283956,0.657886,0.012520,0.338467,0.464033
2014-03-02 19:00:00,-0.546229,-0.298132,-0.016197,-0.371971,0.805284
2014-03-02 20:00:00,0.159147,1.801427,1.339280,0.252709,0.276438
2014-03-02 21:00:00,0.603638,0.271473,-0.396711,-0.632646,-2.193962
2014-03-02 22:00:00,-0.676114,0.556504,0.431332,1.289526,-0.454291
2014-03-02 23:00:00,-0.812499,-0.651820,-1.694098,0.210644,-1.662545
2014-03-03 00:00:00,-1.034299,-0.051396,-0.802500,0.493454,1.085060
2014-03-03 01:00:00,-0.286280,1.844371,-0.169578,-0.946368,0.000931
2014-03-03 02:00:00,-1.719432,-0.380074,1.829894,0.395274,-0.444897
2014-03-03 03:00:00,0.843100,1.441198,-1.395550,-0.418111,-0.026054
2014-03-03 04:00:00,0.689651,0.539185,1.855596,2.022840,-1.397982
2014-03-03 05:00:00,-0.880972,0.989245,-2.023667,-0.404193,-0.155918
2014-03-03 06:00:00,0.552890,-0.338096,0.671548,-0.412262,-0.939879
2014-03-03 07:00:00,0.453802,0.505133,-0.042579,-1.614948,-0.333438
2014-03-03 08:00:00,-0.868531,-1.053561,0.491261,2.069889,0.312424
2014-03-03 09:00:00,-0.832100,1.240240,0.868039,0.598322,0.016116
2014-03-03 10:00:00,0.625854,0.055282,0.220804,-0.548543,-0.143698
2014-03-03 11:00:00,-0.123218,0.321811,1.099459,1.105375,1.348118
2014-03-03 12:00:00,0.224646,-1.260365,0.055554,0.571182,-0.195103
2014-03-03 13:00:00,-0.275923,1.023048,0.797188,0.852063,0.046312
2014-03-03 14:00:00,-1.818933,-1.801601,-0.981572,1.394955,1.783204
2014-03-03 15:00:00,1.394444,0.176488,1.146400,0.662451,-1.894941
2014-03-03 16:00:00,-1.001698,1.512545,0.787245,0.443994,-0.387570
2014-03-03 17:00:00,0.269858,0.769938,-0.029699,-0.361203,0.455903
2014-03-03 18:00:00,-0.107469,-0.197954,-0.564283,0.366123,-0.205446
2014-03-03 19:00:00,-1.813388,-1.360853,-1.126023,-0.097759,2.639121
2014-03-03 20:00:00,0.354114,-0.687879,-0.792993,0.458006,-1.322069
2014-03-03 21:00:00,-1.022129,0.294868,-0.489085,0.807504,2.088879
2014-03-03 22:00:00,-1.288807,2.259102,0.093650,1.891091,0.995249
2014-03-03 23:00:00,0.113864,2.543905,0.014443,-1.587844,-1.939607
2014-03-04 00:00:00,0.311421,0.060292,-0.932580,0.147515,-0.059981
2014-03-04 01:00:00,-2.233223,2.179847,1.943100,-0.364372,0.224099
2014-03-04 02:00:00,0.647584,-0.910481,-1.256255,-0.577243,1.819844
2014-03-04 03:00:00,-1.739686,0.261571,-0.059739,-0.205102,-1.437932
2014-03-04 04:00:00,0.103515,0.600084,-1.252076,0.863674,1.733687
2014-03-04 05:00:00,0.547301,1.080465,0.048681,-2.103823,-1.756190
2014-03-04 06:00:00,1.492510,0.437842,-0.197947,1.136978,-1.943576
2014-03-04 07:00:00,-1.461315,0.683856,-1.139195,-0.147582,0.788093
2014-03-04 08:00:00,-0.564377,0.070854,-0.220657,-1.931321,1.129945
2014-03-04 09:00:00,-0.229724,1.142090,-1.380755,-1.685406,-2.968306
2014-03-04 10:00:00,-0.750337,1.094294,1.621254,-0.198854,-1.503997
2014-03-04 11:00:00,-0.240127,0.473575,-0.513591,1.632389,-0.351851
2014-03-04 12:00:00,0.651328,0.455960,1.693804,0.041842,-1.401941
2014-03-04 13:00:00,-0.622142,1.965238,0.173054,1.527148,0.089202
2014-03-04 14:00:00,0.084858,-0.179159,-0.001149,0.553720,-1.081556
2014-03-04 15:00:00,1.028075,0.148133,-0.545552,2.942187,-0.166721
2014-03-04 16:00:00,-0.939118,0.662262,0.933984,-0.661357,-0.499630
2014-03-04 17:00:00,0.712913,0.701918,-0.112346,-1.015860,-1.291658
2014-03-04 18:00:00,-1.496295,-1.511708,-0.450950,-1.072894,-2.059661
2014-03-04 19:00:00,-0.931383,1.225838,-1.619986,-0.417480,-0.996516
2014-03-04 20:00:00,1.832000,-0.395335,-1.225763,1.073858,1.027701
2014-03-04 21:00:00,-0.191829,1.095884,0.088886,-0.048045,0.465094
2014-03-04 22:00:00,0.678493,0.228776,2.238283,0.932988,0.211715
2014-03-04 23:00:00,-0.002355,-2.303677,-0.129908,-1.139893,-0.980538
2014-03-05 00:00:00,-0.856288,-1.024128,-1.332434,-1.491343,0.914408
2014-03-05 01:00:00,0.222955,0.949919,-0.146874,-0.902801,0.047407
2014-03-05 02:00:00,-0.074515,-0.611610,-0.036785,-1.489969,-1.050593
2014-03-05 03:00:00,0.112051,-1.517383,0.399353,-0.886169,1.096410
2014-03-05 04:00:00,-0.743718,0.176738,-0.407524,-0.615011,0.222721
2014-03-05 05:00:00,0.686418,0.290582,-0.571261,-0.284245,-0.309006
2014-03-05 06:00:00,0.799527,-0.597732,0.258266,0.618861,0.976084
2014-03-05 07:00:00,1.401409,-0.865025,-0.129910,2.136017,-1.241651
2014-03-05 08:00:00,-1.545119,-1.570928,-0.012306,-1.057325,0.784817
2014-03-05 09:00:00,-0.290192,0.140829,0.369958,-0.096952,-1.753922
2014-03-05 10:00:00,-1.703409,-0.490676,-1.108123,0.669727,-0.696857
2014-03-05 11:00:00,1.109192,0.260864,-1.735599,3.387862,1.794648
2014-03-05 12:00:00,1.799272,0.209555,0.238494,-1.008391,-0.645234
2014-03-05 13:00:00,1.044433,0.976557,-0.354929,0.304476,1.723462
2014-03-05 14:00:00,0.044899,0.995851,4.373432,-2.399236,-0.193834
2014-03-05 15:00:00,0.025786,1.311511,-0.345754,-1.410170,-2.097898
2014-03-05 16:00:00,-0.851467,0.082231,-0.880511,1.172480,-0.036382
2014-03-05 17:00:00,-1.138298,-1.317752,-0.067503,0.091796,-0.750667
2014-03-05 18:00:00,-0.062413,0.439133,-0.765003,0.315585,-2.483863
2014-03-05 19:00:00,-0.732540,0.302801,-0.485593,0.221756,-1.532311
2014-03-05 20:00:00,-0.718177,0.454363,0.187482,-0.414072,0.906090
2014-03-05 21:00:00,-1.605190,0.825375,2.632946,0.840031,-0.414160
2014-03-05 22:00:00,-0.135342,-0.803870,-0.093890,1.688617,1.170773
2014-03-05 23:00:00,1.772298,-1.513241,0.714628,-1.114445,-0.284855
2014-03-06 00:00:00,1.717436,0.012811,2.838530,-1.507772,0.731114
2014-03-06 01:00:00,-1.540299,-0.958269,1.257666,-0.271741,0.960380
2014-03-06 02:00:00,1.269986,-0.331249,0.892465,-0.521129,1.721090
2014-03-06 03:00:00,-1.036459,2.409012,0.958553,0.594615,1.968436
2014-03-06 04:00:00,-1.087753,-0.555381,-0.032658,-0.421375,-1.404730
2014-03-06 05:00:00,-0.098323,0.491737,-0.005407,0.346234,0.925709
2014-03-06 06:00:00,-0.101386,-0.244046,-1.445718,-0.352739,-0.013400
2014-03-06 07:00:00,0.095450,1.101747,1.838721,-1.231968,-0.063749
2014-03-06 08:00:00,0.166579,-0.631677,-1.493380,0.998105,0.808498
2014-03-06 09:00:00,-1.226249,-0.549077,-1.589686,0.850137,0.013826
2014-03-06 10:00:00,0.412853,-0.165812,-0.491637,1.703155,1.790265
2014-03-06 11:00:00,-0.062428,-1.157772,0.269640,-0.181299,-0.953233
2014-03-06 12:00:00,-0.743001,0.721340,-0.317240,-0.322926,-1.034937
2014-03-06 13:00:00,1.503305,0.435062,1.296918,-1.029808,1.386969
2014-03-06 14:00:00,1.688106,-1.458682,-1.078026,-2.269978,-0.215966
2014-03-06 15:00:00,0.183021,-1.362910,-0.688383,0.686910,-0.320206
2014-03-06 16:00:00,-0.713792,-1.020625,-1.298885,-0.156329,0.088525
2014-03-06 17:00:00,-1.254732,-0.008280,-1.476501,0.636889,-1.458095
2014-03-06 18:00:00,-0.066199,1.880045,-1.119182,1.842203,-0.565998
2014-03-06 19:00:00,0.355553,-0.583071,1.164003,1.061055,-1.286231
2014-03-06 20:00:00,0.057852,-0.286950,-0.538083,1.123208,0.655708
2014-03-06 21:00:00,-0.121568,-0.969538,1.554080,-0.808432,2.208291
2014-03-06 22:00:00,-1.545223,-0.197007,1.355968,-1.239388,-1.274238
2014-03-06 23:00:00,0.585674,0.200501,-0.663050,-1.518228,-0.887709
2014-03-07 00:00:00,0.075984,1.090554,-0.096072,0.003739,-0.489875
2014-03-07 01:00:00,-1.973084,0.567071,-0.127648,-0.129158,-0.116476
2014-03-07 02:00:00,1.528204,1.963739,-0.264509,0.355873,-0.960966
2014-03-07 03:00:00,0.966303,1.259518,-0.340409,-1.130863,1.847836
2014-03-07 04:00:00,1.312894,-0.313603,-0.712693,0.197928,0.525119
2014-03-07 05:00:00,-0.293657,-0.406003,-1.771077,-0.427571,0.302927
2014-03-07 06:00:00,0.239886,-0.136431,0.556975,-0.791170,0.437197
2014-03-07 07:00:00,-1.232149,0.797403,-0.252109,0.410335,-0.578908
2014-03-07 08:00:00,-1.454258,-0.132158,0.149779,-1.620483,0.969686
2014-03-07 09:00:00,1.069638,-0.269656,0.133551,0.369975,1.195345
2014-03-07 10:00:00,1.552259,-0.098980,-0.428643,0.710901,1.846293
2014-03-07 11:00:00,0.298025,-0.279851,-1.105215,0.459612,-0.190299
2014-03-07 12:00:00,-1.082585,0.716398,-0.533077,1.310553,0.210089
2014-03-07 13:00:00,0.234254,-0.036038,0.959298,0.089690,2.495576
2014-03-07 14:00:00,0.546575,0.645609,-1.278234,-1.212755,1.823722
2014-03-07 15:00:00,-1.360120,0.855795,0.701947,0.451326,1.000208
2014-03-07 16:00:00,-0.427582,1.376624,0.120641,0.360439,0.260813
2014-03-07 17:00:00,0.537314,1.548743,0.539726,1.311657,0.103839
2014-03-07 18:00:00,-0.418078,-0.789826,-0.520528,1.131631,1.527219
2014-03-07 19:00:00,-0.596033,1.978693,-0.695370,0.719072,-1.299683
2014-03-07 20:00:00,0.075890,0.027478,0.410932,1.727088,0.136109
2014-03-07 21:00:00,0.175355,1.262972,0.847845,0.090492,0.938102
2014-03-07 22:00:00,-0.941498,-2.369401,-2.022749,-0.967670,-1.042298
2014-03-07 23:00:00,-0.688981,0.510597,0.744756,-0.354935,0.759198
2014-03-08 00:00:00,-0.138000,0.520411,1.214347,0.441424,-0.248241
2014-03-08 01:00:00,-0.212551,-0.387454,-0.666095,-1.322139,0.489062
2014-03-08 02:00:00,-0.318196,1.457564,-0.668961,1.703925,0.586428
2014-03-08 03:00:00,-0.137192,-2.179449,0.354231,-0.292294,0.094410
2014-03-08 04:00:00,-1.202250,0.704454,-1.424122,-1.433923,-1.025509
2014-03-08 05:00:00,-0.356847,-0.307903,0.167971,0.268832,0.324717
2014-03-08 06:00:00,1.328083,0.003619,0.164181,0.390572,-0.718170
2014-03-08 07:00:00,1.612743,1.394795,-0.525896,1.132322,-0.015486
2014-03-08 08:00:00,1.373324,0.458504,1.319467,-0.370282,-0.495769
2014-03-08 09:00:00,-0.819027,-0.703628,-0.101739,-0.368694,-0.165547
2014-03-08 10:00:00,-0.598493,0.661526,0.342520,2.338542,-0.899540
2014-03-08 11:00:00,-0.397692,0.517584,-0.748105,0.901947,1.181637
2014-03-08 12:00:00,-1.179049,-0.838418,-1.075250,-0.840825,0.159317
2014-03-08 13:00:00,1.440390,-0.154690,0.385047,-0.342015,2.382895
2014-03-08 14:00:00,-0.678843,-0.765005,0.316375,0.334267,-2.862624
2014-03-08 15:00:00,-1.377996,0.067672,-0.066744,0.536591,0.492543
2014-03-08 16:00:00,-0.684763,-1.054116,-0.299231,0.293098,-1.411270
2014-03-08 17:00:00,0.147285,0.165951,1.748162,-0.653715,-0.784775
2014-03-08 18:00:00,0.471987,-1.066723,1.950364,0.669541,-0.495687
2014-03-08 19:00:00,-0.474728,-0.654233,0.362549,1.061011,1.842010
2014-03-08 20:00:00,0.764912,-0.579630,-0.831352,0.595676,-0.859886
2014-03-08 21:00:00,0.205310,-0.649726,0.581748,0.896008,0.559265
2014-03-08 22:00:00,0.789380,0.587652,1.019069,-1.265058,1.447517
2014-03-08 23:00:00,-0.281079,0.264040,0.071042,0.694009,-0.087861
2014-03-09 00:00:00,-0.763302,-0.674957,1.100679,-0.268068,-0.332078
2014-03-09 01:00:00,0.595036,-0.074472,-0.948559,-1.887855,-0.685612
2014-03-09 02:00:00,0.145705,-0.356208,1.054227,-1.295963,1.944307
2014-03-09 03:00:00,0.792899,0.622443,0.863971,-0.913411,-0.593001
2014-03-09 04:00:00,-1.555523,0.982980,0.678619,0.117783,-1.136706
2014-03-09 05:00:00,0.151470,0.374934,-0.692446,1.569592,-1.782939
2014-03-09 06:00:00,-0.166034,-1.138584,-1.628390,-0.367430,-0.477519
2014-03-09 07:00:00,-2.039410,-0.313998,-1.190447,-0.297620,-1.874857
2014-03-09 08:00:00,-0.814871,1.051735,-0.480367,-0.350528,-0.490090
2014-03-09 09:00:00,0.518646,0.956158,0.351384,-0.086296,1.171908
2014-03-09 10:00:00,2.090702,-0.564765,2.614074,0.122615,1.120655
2014-03-09 11:00:00,-0.266546,0.049699,-0.843930,-0.319457,0.731240
2014-03-09 12:00:00,-1.828853,1.552535,-1.685756,0.618327,-1.363675
2014-03-09 13:00:00,0.614891,2.708575,-0.852554,2.378967,-0.722414
2014-03-09 14:00:00,-0.320704,1.018109,-0.320125,-0.144732,0.614519
2014-03-09 15:00:00,-1.675799,-1.277360,-2.612537,-1.202457,0.329504
2014-03-09 16:00:00,-0.326783,0.882089,-0.463638,-0.804525,-0.612993
2014-03-09 17:00:00,0.651439,-0.718543,-0.378340,0.971973,0.138700
2014-03-09 18:00:00,-0.448763,-0.605482,-0.318726,1.952539,0.511313
2014-03-09 19:00:00,1.032298,-1.012553,1.371619,0.475030,0.849806
2014-03-09 20:00:00,0.446775,0.300656,-1.180199,0.518654,1.670149
2014-03-09 21:00:00,-0.081652,-0.831064,-0.612436,0.584727,1.318852
2014-03-09 22:00:00,0.630181,-0.249133,-0.319398,0.738584,-0.319813
2014-03-09 23:00:00,1.351230,-0.311699,-1.580962,-0.879907,-1.164426
2014-03-10 00:00:00,-0.121435,-0.347909,-1.603136,-0.089196,0.653080
2014-03-10 01:00:00,0.601418,-0.457252,-0.840264,-1.917811,0.520547
2014-03-10 02:00:00,0.174113,-0.097967,0.329551,-1.065025,-0.661533
2014-03-10 03:00:00,-0.549150,-0.072193,0.409435,0.858224,-0.477582
2014-03-10 04:00:00,-0.291913,-0.551482,-0.253009,-1.959673,0.888119
2014-03-10 05:00:00,-1.566281,0.358919,-1.585189,0.879582,-0.952039
2014-03-10 06:00:00,-0.171787,-0.617704,0.665412,1.592642,-0.741397
2014-03-10 07:00:00,-1.010133,-1.232367,0.223348,0.846204,0.342350
2014-03-10 08:00:00,0.367908,0.124630,0.125610,-0.040532,-0.648084
2014-03-10 09:00:00,-0.996078,0.059316,-1.077089,-0.698854,-1.968402
2014-03-10 10:00:00,1.241610,-0.079046,0.987200,-0.285055,-0.098663
2014-03-10 11:00:00,-1.096305,2.569680,0.002540,-0.107449,0.669682
2014-03-10 12:00:00,-0.466530,-0.666211,-0.520763,-2.372709,0.404714
2014-03-10 13:00:00,0.575874,0.515257,0.595890,0.525367,0.059965
2014-03-10 14:00:00,-1.683440,0.423900,-1.257892,-0.250407,2.017753
2014-03-10 15:00:00,-0.097376,-0.948288,1.408541,-0.194311,0.621389
2014-03-10 16:00:00,-0.293039,-0.036488,0.301660,1.298308,0.199196
2014-03-10 17:00:00,-0.287878,1.181717,0.411608,1.084528,-0.332044
2014-03-10 18:00:00,0.020988,0.905085,-0.144099,0.008314,-0.323596
2014-03-10 19:00:00,0.346854,-0.594091,0.604787,0.419774,0.170855
2014-03-10 20:00:00,-0.498495,1.003942,-0.647925,-0.540559,0.664911
2014-03-10 21:00:00,0.431008,-0.154737,1.037676,0.720355,-0.485500
2014-03-10 22:00:00,0.742474,0.532762,1.394267,-2.466965,1.828550
2014-03-10 23:00:00,1.995795,-1.123548,1.645504,-0.123228,1.234389
2014-03-11 00:00:00,0.416298,0.441949,0.653594,-0.910450,-0.465843
2014-03-11 01:00:00,-1.395869,0.717637,-0.063788,-1.240631,1.689086
2014-03-11 02:00:00,0.955566,0.819989,0.138727,0.938093,-1.302791
2014-03-11 03:00:00,0.791730,-0.261992,-0.797659,-0.626138,0.491042
2014-03-11 04:00:00,-0.570709,1.194283,1.454172,-0.361239,0.119400
2014-03-11 05:00:00,-0.198558,1.532149,0.885655,0.563080,-1.391801
2014-03-11 06:00:00,0.267672,1.209651,-1.080235,-0.680509,1.426483
2014-03-11 07:00:00,-0.839897,-0.366729,0.844363,-0.598218,1.998800
2014-03-11 08:00:00,-0.185875,-0.850046,-0.302254,-3.349184,-0.657056
2014-03-11 09:00:00,-0.088368,0.059925,1.125262,0.102836,0.595297
2014-03-11 10:00:00,0.673718,-2.995621,1.265700,-0.227997,-0.710871
2014-03-11 11:00:00,0.607391,0.869829,-0.828560,0.483472,-0.880927
2014-03-11 12:00:00,-1.800528,-0.525188,2.299608,1.194938,-1.548781
2014-03-11 13:00:00,-0.267667,-1.365671,-0.857258,-0.361245,0.239395
2014-03-11 14:00:00,1.299412,1.103115,0.375095,1.548090,-1.688784
2014-03-11 15:00:00,-0.018469,0.147563,1.456754,-0.425928,0.229135
2014-03-11 16:00:00,0.394573,0.480985,-0.197006,1.876217,-0.848318
2014-03-11 17:00:00,0.989740,-2.194363,-1.160721,0.941161,-0.031016
2014-03-11 18:00:00,-1.335739,-1.490215,1.254631,-1.180069,-0.985886
2014-03-11 19:00:00,1.053117,1.193728,-0.077335,0.875427,-0.355873
2014-03-11 20:00:00,-0.635117,1.067309,0.790978,-0.794144,1.061437
2014-03-11 21:00:00,-0.362343,0.879941,-1.144345,-1.160677,0.152093
2014-03-11 22:00:00,0.699826,0.278404,0.510655,-2.357500,-1.200744
2014-03-11 23:00:00,0.271016,-0.002976,-0.351519,0.738500,-1.600983
2014-03-12 00:00:00,-0.441534,1.680020,-1.085038,1.537310,-1.719871
2014-03-12 01:00:00,1.840630,0.303032,-0.356462,-1.933101,1.469410
2014-03-12 02:00:00,-0.079766,-1.224283,-0.579307,0.229053,-0.075526
2014-03-12 03:00:00,2.022067,0.772562,-0.583413,1.425891,1.193847
2014-03-12 04:00:00,2.696962,-0.200148,-0.334182,-0.238473,2.422530
2014-03-12 05:00:00,-1.646925,-0.192166,-0.594501,-0.894133,-0.069316
2014-03-12 06:00:00,0.705736,-2.345123,0.137857,-0.285959,0.485600
2014-03-12 07:00:00,-0.595471,2.174365,0.689863,-0.733172,1.024388
2014-03-12 08:00:00,-0.338447,-0.959002,-0.824389,-0.478537,-0.249202
2014-03-12 09:00:00,1.207953,0.495331,-1.326232,0.954331,-0.362067
2014-03-12 10:00:00,-0.972500,-0.519658,-0.648932,-0.132217,0.710992
2014-03-12 11:00:00,-0.542673,0.847082,0.847861,0.776967,-0.379412
2014-03-12 12:00:00,-0.399637,0.713202,0.994681,-0.312717,-0.617712
2014-03-12 13:00:00,-0.488977,0.604359,-0.068549,0.852890,0.469842
2014-03-12 14:00:00,-0.323201,-0.515829,-0.047300,0.820178,0.308516
2014-03-12 15:00:00,0.986415,0.025927,0.134854,-0.674813,0.684550
2014-03-12 16:00:00,-0.531247,-1.327641,-1.051632,0.211647,-0.782189
2014-03-12 17:00:00,0.949512,-0.620245,0.894525,0.884960,-0.852221
2014-03-12 18:00:00,1.091519,-1.063936,0.130136,-0.355500,1.407236
2014-03-12 19:00:00,-1.177200,0.482445,-0.022881,-0.075953,0.084380
2014-03-12 20:00:00,2.067442,0.004986,-0.494801,-1.107222,0.024387
2014-03-12 21:00:00,0.648867,-1.457606,0.158404,-0.488190,-2.250885
2014-03-12 22:00:00,-0.457327,-0.891504,0.663627,0.101340,-0.100533
2014-03-12 23:00:00,-0.636065,-0.558845,1.778419,-0.815817,1.077768
2014-03-13 00:00:00,-2.042796,1.244820,0.214269,-0.606054,-0.703996
2014-03-13 01:00:00,0.086857,-1.182838,-1.279099,0.366694,0.596122
2014-03-13 02:00:00,0.399297,-0.408261,-0.688038,-2.706785,-0.434080
2014-03-13 03:00:00,1.142571,0.387692,0.247414,1.497189,-0.058618
2014-03-13 04:00:00,1.439146,0.433149,-0.340512,-0.142094,0.195437
2014-03-13 05:00:00,1.451314,0.366556,-0.077157,0.176297,-0.416816
2014-03-13 06:00:00,2.523355,1.516191,-0.989514,0.064657,1.588200
2014-03-13 07:00:00,0.635396,-1.070343,0.464655,0.932298,-0.170672
